article_id,article_title,article_date,sentence,category,voice
1853,'Deep concern' for Gaza hospital as staff pulled out,2024-01-11," Blinken:  Cost  of  war  on  Gaza's  children  far  too  highAl  Jazeera  journalist's  son  killed  in  GazaIsraeli-Palestinian  bitterness  deepened  by  Hamas  attack  and  war  Another  doctor  placed  at  al-Aqsa  with  MAP,  James  Smith,  told  the  BBC  that  he  had  heard  gunfire  on  several  days. ",palestine,ACTIVE
1853,'Deep concern' for Gaza hospital as staff pulled out,2024-01-11, The  Hamas-run  health  ministry  in  Gaza  also  reported  that  57  dead  and  65  injured  people  had  been  brought  to  al-Aqsa  hospital  over  the  previous  24  hours  but  provided  no  further  details. ,palestine,
1853,'Deep concern' for Gaza hospital as staff pulled out,2024-01-11," And  on  Wednesday,  the  Palestine  Red  Crescent  Society  (PRCS)  said  six  people  had  been  killed  in  an  Israeli  strike  that  targeted  an  ambulance  on  the  outskirts  of  Deir  al-Balah. ",palestine,PASSIVE
1853,'Deep concern' for Gaza hospital as staff pulled out,2024-01-11," Four  of  those  killed  were  PRCS  team  members  while  the  two  others  were  in  the  ambulance  at  the  time,  it  added. ",palestine,ACTIVE
1853,'Deep concern' for Gaza hospital as staff pulled out,2024-01-11, The  official  Palestinian  news  agency  Wafa  reported  that  the  strike  was  in  the  vicinity  of  al-Aqsa  hospital  and  that  a  journalist  was  also  among  the  dead. ,palestine,ACTIVE
1853,'Deep concern' for Gaza hospital as staff pulled out,2024-01-11," Dr  Harrington  said  two  nurses  who  worked  at  al-Aqsa's  emergency  room  had  been  killed  in  the  last  two  weeks  as  a  result  of  fighting,  while  another  staff  member  who  had  already  been  displaced  once  had  her  house  bombed. ",palestine,PASSIVE
1853,'Deep concern' for Gaza hospital as staff pulled out,2024-01-11," The  war  was  triggered  by  an  unprecedented  cross-border  attack  by  Hamas  gunmen  on  southern  Israel  on  7  October,  in  which  about  1,200  people  were  killed  -  most  of  them  civilians  -  and  about  240  others  taken  hostage. ",israel,PASSIVE
1853,'Deep concern' for Gaza hospital as staff pulled out,2024-01-11," More  than  23,350  people  have  been  killed  in  Gaza  -  mostly  children  and  women  -  during  the  13  weeks  of  fighting  since  then,  according  to  the  Hamas-run  health  ministry. ",palestine,PASSIVE
1853,'Deep concern' for Gaza hospital as staff pulled out,2024-01-11," Correction  13th  February:  This  article  wrongly  reported  that  about  1,300  people  had  been  killed  following  the  7th  October  attack  by  Hamas. ",israel,PASSIVE
1853,'Deep concern' for Gaza hospital as staff pulled out,2024-01-11," This  was  based  on  counting  those  who  later  died  from  their  injuries  in  addition  to  the  figure  of  more  than  1,200. ",israel,ACTIVE
